superrole,superlab,count,direct acting assertions,background,blanket inclusion?,confident?,notes,single acting,drug,agent,ec,metabolite,modulator,food,subclass of drug,agonist,inhibitor,blocker,solvent
http://purl.obolibrary.org/obo/CHEBI_76906,EC 4.1.1.* (carboxy-lyase) inhibitor,2,0,15,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76907,EC 4.2.1.* (hydro-lyases) inhibitor,4,0,15,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76924,plant metabolite,56,55,3091,FALSE,9,,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76946,fungal metabolite,97,7,1505,FALSE,9,would somebody want to know that a patient took a fungal origina antibiotic?,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76956,Aspergillus metabolite,1,1,204,FALSE,9,,TRUE,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76964,Penicillium metabolite,1,1,116,FALSE,9,,TRUE,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76967,human xenobiotic metabolite,20,15,604,FALSE,9,,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76969,bacterial metabolite,122,25,1700,FALSE,9,would somebody want to know that a patient took a bacterial origina antibiotic?,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76971,Escherichia coli metabolite,97,97,677,FALSE,9,would somebody want to know that a patient took an Ec origina antibiotic?,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76988,xenoestrogen,1,1,13,FALSE,8,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76989,phytoestrogen,1,1,17,FALSE,9,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77019,"EC 1.10.99.* (oxidoreductases acting on diphenols and related substances as donors, other acceptors) inhibitor",1,0,2,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77020,EC 1.10.99.2 [ribosyldihydronicotinamide dehydrogenase (quinone)] inhibitor,1,1,2,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77034,mucolytic,1,1,9,FALSE,8,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77035,expectorant,1,1,6,FALSE,8,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77178,histological dye,1,1,176,FALSE,9,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77182,food colouring,5,5,27,FALSE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,TRUE,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77307,cardioprotective agent,2,2,27,FALSE,8,,,FALSE,TRUE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77318,pregnane X receptor agonist,1,1,2,FALSE,9,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,TRUE,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77425,EC 1.1.1.188 (prostaglandin-F synthase) inhibitor,1,1,1,FALSE,9,aspirin… but requiring two or more active ingredient set memebers,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77484,EC 1.1.1.25 (shikimate dehydrogenase) inhibitor,1,1,4,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77495,bradykinin receptor agonist,1,0,6,FALSE,9,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,TRUE,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77496,bradykinin receptor B2 agonist,1,1,4,FALSE,9,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,TRUE,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77608,loop diuretic,2,2,5,FALSE,8,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77703,EC 4.3.1.3 (histidine ammonia-lyase) inhibitor,1,1,4,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77715,nasal decongestant,4,4,9,FALSE,8,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77745,EC 3.4.24.18 (meprin A) inhibitor,1,1,2,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77746,human metabolite,121,96,2732,FALSE,9,,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77747,EC 3.6.3.1 (phospholipid-translocating ATPase) inhibitor,1,1,2,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77781,EC 1.14.13.181 (13-deoxydaunorubicin hydroxylase) inhibitor,1,1,2,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77853,persistent organic pollutant,2,2,28,FALSE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77941,EC 3.5.1.4 (amidase) inhibitor,1,1,6,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77960,food firming agent,1,1,1,FALSE,9,,TRUE,FALSE,TRUE,FALSE,FALSE,#VALUE!,TRUE,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77962,food antioxidant,4,4,12,FALSE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,TRUE,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77964,anticaking agent,3,0,3,FALSE,9,,,FALSE,TRUE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77965,food anticaking agent,3,3,3,FALSE,9,,,FALSE,TRUE,FALSE,FALSE,#VALUE!,TRUE,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77966,food stabiliser,2,2,2,FALSE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,TRUE,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77968,humectant,2,0,3,FALSE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77969,food humectant,2,2,3,FALSE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,TRUE,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77970,food thickening agent,2,2,2,FALSE,9,,,FALSE,TRUE,FALSE,FALSE,#VALUE!,TRUE,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77971,raising agent,1,1,2,FALSE,9,,TRUE,FALSE,TRUE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77973,antifoaming agent,1,0,1,FALSE,9,,TRUE,FALSE,TRUE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_77974,food packaging gas,2,2,8,FALSE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,TRUE,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_78004,food bulking agent,1,1,1,FALSE,9,,TRUE,FALSE,TRUE,FALSE,FALSE,#VALUE!,TRUE,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_78016,food gelling agent,1,1,3,FALSE,9,,TRUE,FALSE,TRUE,FALSE,FALSE,#VALUE!,TRUE,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_78017,food propellant,2,2,7,FALSE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,TRUE,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_78058,food antifoaming agent,1,1,1,FALSE,9,,TRUE,FALSE,TRUE,FALSE,FALSE,#VALUE!,TRUE,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_78295,food component,68,2,295,FALSE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,TRUE,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_78298,environmental contaminant,82,80,344,FALSE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_78433,refrigerant,2,2,24,FALSE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_78675,fundamental metabolite,15,15,156,FALSE,9,,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_78678,EC 4.6.1.2 (guanylate cyclase) inhibitor,1,1,3,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_79056,plasticiser,1,1,11,FALSE,9,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_79314,flame retardant,2,2,11,FALSE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_82665,EC 2.7.11.22 (cyclin-dependent kinase) inhibitor,1,1,27,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_82891,glucocorticoid receptor antagonist,1,1,2,FALSE,9,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,TRUE,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_83039,crustacean metabolite,14,0,123,FALSE,9,,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_83056,Daphnia magna metabolite,14,14,60,FALSE,9,,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_83057,Daphnia metabolite,14,0,121,FALSE,9,,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_83317,sterol biosynthesis inhibitor,1,0,69,FALSE,9,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_83399,marine xenobiotic metabolite,1,1,105,FALSE,9,,TRUE,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_84087,human urinary metabolite,1,1,184,FALSE,9,,TRUE,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_84264,EC 3.5.1.19 (nicotinamidase) inhibitor,1,1,1,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_84735,algal metabolite,16,16,121,FALSE,9,,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_84799,EC 2.3.1.5 (arylamine N-acetyltransferase) inhibitor,1,1,1,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_84800,EC 2.4.1.1 (glycogen phosphorylase) inhibitor,1,1,1,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_84801,EC 2.7.1.127 (inositol-trisphosphate 3-kinase) inhibitor,1,1,1,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_84802,EC 2.7.1.151 (inositol-polyphosphate multikinase) inhibitor,1,1,1,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_84803,EC 2.7.4.* (phosphotransferases with a phosphate group as acceptor) inhibitor,1,0,1,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_84804,EC 2.7.4.6 (nucleoside-diphosphate kinase) inhibitor,1,1,1,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_85046,skin lightening agent,3,2,7,FALSE,9,,,FALSE,TRUE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_86264,rat metabolite,3,3,145,FALSE,9,,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_86327,antifungal drug,2,2,34,FALSE,8,subclassof* drug?,,TRUE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_86328,antifungal agrochemical,3,3,232,FALSE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_86383,EC 5.3.3.* (intramolecular oxidase transposing C=C bonds) inhibitor,3,0,8,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_88188,drug allergen,49,49,92,FALSE,8,subclassof* drug?,,TRUE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_88230,autophagy inhibitor,1,1,8,FALSE,9,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_90708,retinoic acid receptor modulator,1,0,10,FALSE,8,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_90709,nuclear receptor modulator,1,0,10,FALSE,8,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_90710,receptor modulator,26,0,139,FALSE,8,,,FALSE,FALSE,FALSE,FALSE,TRUE,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_90749,antidote to cyanide poisoning,1,1,5,FALSE,8,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_90753,antidote to organophosphate poisoning,1,1,1,FALSE,8,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_90755,antidote to opioid poisoning,2,2,4,FALSE,8,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_90757,antidote to benzodiazepine poisoning,1,1,1,FALSE,8,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_91016,GABAA receptor agonist,1,1,6,FALSE,8,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,TRUE,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_91025,erythropoietin inhibitor,1,1,1,FALSE,9,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_130181,calmodulin antagonist,2,2,2,TRUE,8,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,TRUE,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_131699,EC 2.7.7.7 (DNA-directed DNA polymerase) inhibitor,2,2,9,TRUE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_131770,EC 3.6.3.49 (channel-conductance-controlling ATPase) inhibitor,2,2,3,TRUE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_131787,dopamine receptor D2 antagonist,2,2,4,TRUE,8,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,TRUE,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_139503,vitamin D receptor agonist,5,5,5,TRUE,8,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,TRUE,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_22333,alkylating agent,7,7,56,TRUE,9,,,FALSE,TRUE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_22586,antioxidant,36,22,442,TRUE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_23018,EC 4.2.1.1 (carbonic anhydrase) inhibitor,4,4,11,TRUE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_23354,coenzyme,3,3,31,TRUE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_23357,cofactor,21,20,228,TRUE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_23366,compatible osmolytes,2,2,4,TRUE,8,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_23888,drug,609,1,4637,TRUE,9,subclassof* drug?,,TRUE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_24020,fat-soluble vitamin,4,4,4,TRUE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_24621,hormone,21,3,348,TRUE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_24869,ionophore,2,0,60,TRUE,8,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_25435,mutagen,17,8,163,TRUE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_25491,nematicide,4,0,62,TRUE,8,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_25728,osmolyte,4,2,10,TRUE,8,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_27026,toxin,4,3,155,TRUE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_27314,water-soluble vitamin,10,3,19,TRUE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_33229,vitamin,19,6,29,TRUE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_33280,molecular messenger,29,0,504,TRUE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_35195,surfactant,5,0,66,TRUE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_35221,antimetabolite,19,17,77,TRUE,9,,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_35522,beta-adrenergic agonist,7,7,43,TRUE,8,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,TRUE,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_35530,beta-adrenergic antagonist,17,17,46,TRUE,8,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,TRUE,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_35544,EC 1.14.99.1 (prostaglandin-endoperoxide synthase) inhibitor,15,7,141,TRUE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
