PK_MEDICATION_ID,SIMPLE_GENERIC_NAME,GENERIC_NAME,THERAPEUTIC_CLASS,PHARMACY_CLASS,PHARMACY_SUBCLASS,AMOUNT,FORM,FK_ROUTE_ID,CONTROLLED_MED_YN,DEA_CLASS,RECORD_STATE,SOURCE_LAST_UPDATE_DATE,SOURCE_CODE,statin_curation,FULL_NAME,SOURCE_ORIG_ID,FK_3M_NCID_ID,MEDICATION_COUNT
19660465,NA,NA,NA,Mouth & throat (local),NA,NA,Solution,8436,NA,NA,NA,NA,EPIC,FALSE,HH-MAGIC MOUTHWASH-NYSTATIN 1/1/1/1 PO SOLUTION,40805247,NA,58
16646609,NA,NA,NA,NA,NA,1%,Ointment,8429,NA,NA,NA,NA,EPIC,FALSE,HYDROCORTISONE 1% IN ZINC OXIDE/NYSTATIN OINTMENT - ORD,40803372,NA,32
5501013,NA,NA,NA,Medication,NA,NA,NA,NA,NA,NA,NA,2/21/14 21:45,SCM,FALSE,imipenem and cilastatin IVPB  -,9.00001E+15,16640116,26
5496017,NA,NA,NA,Medication,NA,NA,NA,NA,NA,NA,NA,2/21/14 21:45,SCM,FALSE,imipenem and cilastatin IVPB -,9.00001E+15,16640116,236
12366464,imipenem-cilastatin,imipenem-cilastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/2/17 2:03,SCM,FALSE,imipenem-cilastatin,1568--IMIPENEM-CILASTATIN,NA,4
13018679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EPIC,FALSE,IMIPENEM-CILASTATIN (PRIMAXIN) IVPB 100ML NSS (250MG VIAL),4080348,NA,8
15363035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EPIC,FALSE,IMIPENEM-CILASTATIN (PRIMAXIN) IVPB 100ML NSS (500MG VIAL),40807005,NA,70
14717118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EPIC,FALSE,IMIPENEM-CILASTATIN (PRIMAXIN) IVPB 250ML NSS (250MG VIAL),40807006,NA,5
16757799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EPIC,FALSE,IMIPENEM-CILASTATIN (PRIMAXIN) IVPB 250ML NSS (500MG VIAL),408010081,NA,38
16646818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EPIC,FALSE,IMIPENEM-CILASTATIN (PRIMAXIN) IVPB 500MG/100 ML NSS RTU,408010083,NA,6
2180971,imipenem-cilastatin,imipenem-cilastatin 250 mg-250 mg powder for injection,NA,NA,NA,250 mg-250 mg,powder for injection,10911,NA,NA,Active,11/14/15 10:58,SCM,FALSE,imipenem-cilastatin 250 mg injection,1568-802-IMIPENEM-CILASTATIN 250 MG INJECTION,16433177,8
2166371,imipenem-cilastatin,imipenem-cilastatin 500 mg-500 mg powder for injection,NA,NA,NA,500 mg-500 mg,powder for injection,10911,NA,NA,Active,2/21/17 23:11,SCM,FALSE,imipenem-cilastatin 500 mg injection,1568-799-IMIPENEM-CILASTATIN 500 MG INJECTION,16433179,27
9756050,imipenem-cilastatin,imipenem-cilastatin 500 mg-500 mg powder for injection,NA,NA,NA,500 mg-500 mg,powder for injection,10911,NA,NA,Active,9/12/16 15:02,SCM,FALSE,imipenem-cilastatin 500 mg-500 mg injectable powder for injection,1568-799-IMIPENEM-CILASTATIN 500 MG-500 MG INJECTABLE POWDER FOR INJECTION,16433179,6
8425033,imipenem-cilastatin,imipenem-cilastatin 500 mg-500 mg powder for injection,NA,NA,NA,500 mg-500 mg,powder for injection,10911,NA,NA,Active,2/3/13 0:15,SCM,FALSE,imipenem-cilastatin 500 mg-500 mg powder for injection,1568-799-IMIPENEM-CILASTATIN 500 MG-500 MG POWDER FOR INJECTION,16433179,2
121361,NA,NA,NA,Medication,NA,NA,NA,NA,NA,NA,NA,2/21/14 21:45,SCM,FALSE,imipenem-cilastatin IVPB (neo*) -,9.00001E+15,15585818,4
2179775,imipenem-cilastatin,imipenem-cilastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/24/12 21:50,SCM,FALSE,imipenem-cilastatin powder for injection 500 mg-500 mg,1568--IMIPENEM-CILASTATIN POWDER FOR INJECTION 500 MG-500 MG,16433179,2
14296135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EPIC,FALSE,IMIPENEM/CILASTATIN (PRIMAXIN) 500MG/100ML D5W IVPB,40809002,NA,10
6382028,nystatin,nystatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,1/22/15 10:11,SCM,FALSE,Mycostatin,193--MYCOSTATIN,3000254125,4
5920021,nystatin topical,nystatin topical 100000 units/g cream,NA,NA,NA,100000 units/g,cream,10699,NA,NA,Active,9/13/12 0:15,SCM,FALSE,"Mycostatin 100,000 units/g topical cream","1408-7323-MYCOSTATIN 100,000 UNITS/G TOPICAL CREAM",15150694,31
5727015,nystatin topical,nystatin topical 100000 units/g powder,NA,NA,NA,100000 units/g,powder,10699,NA,NA,Active,9/13/12 0:15,SCM,FALSE,"Mycostatin 100,000 units/g topical powder","1408-7325-MYCOSTATIN 100,000 UNITS/G TOPICAL POWDER",3000264517,40
2186494,nystatin,nystatin 100000 units/mL suspension,NA,NA,NA,100000 units/mL,suspension,10700,NA,NA,Active,2/22/11 0:47,SCM,FALSE,"Mycostatin 100,000 units/mL oral suspension","193-4515-MYCOSTATIN 100,000 UNITS/ML ORAL SUSPENSION",15150695,193
2172244,nystatin,nystatin 200000 units lozenge,NA,NA,NA,200000 units,lozenge,10700,NA,NA,Active,2/22/11 0:47,SCM,FALSE,"Mycostatin Pastilles 200,000 units oral lozenge","193-4516-MYCOSTATIN PASTILLES 200,000 UNITS ORAL LOZENGE",15470050,2
2184497,nystatin,nystatin 100000 units/mL suspension,NA,NA,NA,100000 units/mL,suspension,10700,NA,NA,Active,2/24/12 21:50,SCM,FALSE,Mycostatin suspension 100000 units/mL,193-4515-MYCOSTATIN SUSPENSION 100000 UNITS/ML,15150695,17
2186495,nystatin,nystatin 500000 units tablet,NA,NA,NA,500000 units,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,FALSE,Mycostatin tablet 500000 units,193-4518-MYCOSTATIN TABLET 500000 UNITS,3000266700,2
8482023,nystatin topical,nystatin topical,NA,NA,NA,NA,NA,NA,NA,NA,Active,11/17/16 16:15,SCM,FALSE,Mycostatin Topical,1408--MYCOSTATIN TOPICAL,15262326,10
2169951,nystatin topical,nystatin topical 100000 units/g cream,NA,NA,NA,100000 units/g,cream,10699,NA,NA,Active,11/30/11 0:15,SCM,FALSE,"Mycostatin Topical 100,000 units/g cream","1408-7323-MYCOSTATIN TOPICAL 100,000 UNITS/G CREAM",15150694,61
2261007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/23/11 0:15,SCM,FALSE,"Mycostatin Topical 100,000 units/g cream","--MYCOSTATIN TOPICAL 100,000 UNITS/G CREAM",15150694,4
2188941,nystatin topical,nystatin topical 100000 units/g powder,NA,NA,NA,100000 units/g,powder,10699,NA,NA,Active,2/24/12 21:50,SCM,FALSE,"Mycostatin Topical 100,000 units/g powder","1408-7325-MYCOSTATIN TOPICAL 100,000 UNITS/G POWDER",3000264517,120
2147456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/20/11 0:15,SCM,FALSE,"Mycostatin Topical 100,000 units/g powder","--MYCOSTATIN TOPICAL 100,000 UNITS/G POWDER",3000264517,10
2187940,nystatin topical,nystatin topical 100000 units/g powder,NA,NA,NA,100000 units/g,powder,10699,NA,NA,Active,2/24/12 21:50,SCM,FALSE,Mycostatin Topical 100000 u/gm powder topical,1408-7325-MYCOSTATIN TOPICAL 100000 U/GM POWDER TOPICAL,3000264517,2
3649023,nystatin topical,nystatin topical 100000 units/g cream,NA,NA,NA,100000 units/g,cream,10699,NA,NA,Active,4/15/13 11:24,SCM,FALSE,Mycostatin Topical 100000 units/g cream,1408-7323-MYCOSTATIN TOPICAL 100000 UNITS/G CREAM,15150694,7
6161082,nystatin topical,nystatin topical 100000 units/g powder,NA,NA,NA,100000 units/g,powder,10699,NA,NA,Active,10/15/12 14:38,SCM,FALSE,Mycostatin Topical 100000 units/g powder,1408-7325-MYCOSTATIN TOPICAL 100000 UNITS/G POWDER,3000264517,10
2183952,nystatin topical,nystatin topical 100000 units/g cream,NA,NA,NA,100000 units/g,cream,10699,NA,NA,Active,2/24/12 21:50,SCM,FALSE,Mycostatin Topical cream 100000 units/g,1408-7323-MYCOSTATIN TOPICAL CREAM 100000 UNITS/G,15150694,20
2186943,nystatin topical,nystatin topical 100000 units/g powder,NA,NA,NA,100000 units/g,powder,10699,NA,NA,Active,2/24/12 21:50,SCM,FALSE,Mycostatin Topical powder 100000 units/g,1408-7325-MYCOSTATIN TOPICAL POWDER 100000 UNITS/G,3000264517,28
121453,NA,NA,NA,Medication,NA,NA,NA,NA,NA,NA,NA,3/11/14 15:18,SCM,FALSE,niacin ER -,9.00001E+15,3000251365,1013
2155888,nystatin,nystatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,3/3/17 16:32,SCM,FALSE,nystatin,193--NYSTATIN,3000254125,702
8260040,nystatin,nystatin 100000 units/mL suspension,NA,NA,NA,100000 units/mL,suspension,10700,NA,NA,Active,5/11/16 9:57,SCM,FALSE,nystatin,193-4515-NYSTATIN,16533617,8
2168044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/13/15 16:08,SCM,FALSE,nystatin,#NAME?,3000254125,73
2187491,nystatin,nystatin 1000000 units capsule,NA,NA,NA,1000000 units,capsule,10700,NA,NA,Active,8/22/13 8:25,SCM,FALSE,"nystatin 1,000,000 units oral capsule","193-4514-NYSTATIN 1,000,000 UNITS ORAL CAPSULE",3000266689,14
4159029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/3/11 0:15,SCM,FALSE,"nystatin 1,000,000 units oral capsule","--NYSTATIN 1,000,000 UNITS ORAL CAPSULE",3000266689,2
2162323,nystatin,nystatin 1000000000 units powder,NA,NA,NA,1000000000 units,powder,10910,NA,NA,Active,9/15/15 13:29,SCM,FALSE,"nystatin 1,000,000,000 units compounding powder","193-225-NYSTATIN 1,000,000,000 UNITS COMPOUNDING POWDER",16533943,56
2382008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/1/12 0:15,SCM,FALSE,"nystatin 1,000,000,000 units compounding powder","--NYSTATIN 1,000,000,000 UNITS COMPOUNDING POWDER",16533943,11
5394019,nystatin topical,nystatin topical 100000 units/g cream,NA,NA,NA,100000 units/g,cream,10699,NA,NA,Active,3/3/17 10:24,SCM,FALSE,"nystatin 100,000 units/g topical cream","1408-7323-NYSTATIN 100,000 UNITS/G TOPICAL CREAM",15150694,858
2169038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/28/13 0:15,SCM,FALSE,"nystatin 100,000 units/g topical cream","--NYSTATIN 100,000 UNITS/G TOPICAL CREAM",15150694,36
2168918,nystatin,nystatin 100000 units/g cream,NA,NA,NA,100000 units/g,cream,10699,NA,NA,Active,2/24/12 21:50,SCM,FALSE,"nystatin 100,000 units/g topical cream (obsolete)","193-6865-NYSTATIN 100,000 UNITS/G TOPICAL CREAM (OBSOLETE)",15150694,40
13370318,nystatin topical,nystatin topical,NA,NA,NA,NA,NA,NA,NA,NA,Active,3/7/16 17:15,SCM,FALSE,"nystatin 100,000 units/g topical ointment","1408--NYSTATIN 100,000 UNITS/G TOPICAL OINTMENT",NA,3
5391036,nystatin topical,nystatin topical 100000 units/g ointment,NA,NA,NA,100000 units/g,ointment,10699,NA,NA,Active,3/1/17 16:14,SCM,FALSE,"nystatin 100,000 units/g topical ointment","1408-7324-NYSTATIN 100,000 UNITS/G TOPICAL OINTMENT",15155824,520
2172032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/14/12 0:15,SCM,FALSE,"nystatin 100,000 units/g topical ointment","--NYSTATIN 100,000 UNITS/G TOPICAL OINTMENT",15155824,25
2174906,nystatin,nystatin 100000 units/g ointment,NA,NA,NA,100000 units/g,ointment,10699,NA,NA,Active,5/22/10 0:15,SCM,FALSE,"nystatin 100,000 units/g topical ointment (obsolete)","193-6866-NYSTATIN 100,000 UNITS/G TOPICAL OINTMENT (OBSOLETE)",15155824,11
13023325,nystatin topical,nystatin topical,NA,NA,NA,NA,NA,NA,NA,NA,Active,12/13/16 10:05,SCM,FALSE,"nystatin 100,000 units/g topical powder","1408--NYSTATIN 100,000 UNITS/G TOPICAL POWDER",NA,4
5395029,nystatin topical,nystatin topical 100000 units/g powder,NA,NA,NA,100000 units/g,powder,10699,NA,NA,Active,3/3/17 15:44,SCM,FALSE,"nystatin 100,000 units/g topical powder","1408-7325-NYSTATIN 100,000 UNITS/G TOPICAL POWDER",3000264517,1766
2144594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/22/12 0:15,SCM,FALSE,"nystatin 100,000 units/g topical powder","--NYSTATIN 100,000 UNITS/G TOPICAL POWDER",3000264517,41
2188904,nystatin,nystatin 100000 units/g powder,NA,NA,NA,100000 units/g,powder,10699,NA,NA,Active,2/24/12 21:50,SCM,FALSE,"nystatin 100,000 units/g topical powder (obsolete)","193-6867-NYSTATIN 100,000 UNITS/G TOPICAL POWDER (OBSOLETE)",3000264517,101
8208017,nystatin topical,"nystatin topical 100,000 units/g with emollients kit",NA,NA,NA,"100,000 units/g with emollients",kit,10699,NA,NA,Active,7/20/16 11:52,SCM,FALSE,"nystatin 100,000 units/g with emollients topical kit","1408-10374-NYSTATIN 100,000 UNITS/G WITH EMOLLIENTS TOPICAL KIT",16640691,11
8771090,nystatin,nystatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,3/1/17 13:31,SCM,FALSE,"nystatin 100,000 units/mL oral suspension","193--NYSTATIN 100,000 UNITS/ML ORAL SUSPENSION",15150695,241
2174244,nystatin,nystatin 100000 units/mL suspension,NA,NA,NA,100000 units/mL,suspension,10700,NA,NA,Active,3/3/17 19:00,SCM,FALSE,"nystatin 100,000 units/mL oral suspension","193-4515-NYSTATIN 100,000 UNITS/ML ORAL SUSPENSION",16402332,4962
2171035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/4/12 0:15,SCM,FALSE,"nystatin 100,000 units/mL oral suspension","--NYSTATIN 100,000 UNITS/ML ORAL SUSPENSION",15150695,260
2196075,nystatin,"nystatin 100,000,000 units powder",NA,NA,NA,"100,000,000 units",powder,10910,NA,NA,Active,1/11/17 17:58,SCM,FALSE,"nystatin 100,000,000 units compounding powder","193-9271-NYSTATIN 100,000,000 UNITS COMPOUNDING POWDER",16402333,55
2424015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/31/12 0:15,SCM,FALSE,"nystatin 100,000,000 units compounding powder","--NYSTATIN 100,000,000 UNITS COMPOUNDING POWDER",3000709300,15
2187903,nystatin,nystatin 100000 units/g powder,NA,NA,NA,100000 units/g,powder,10699,NA,NA,Active,2/24/12 21:50,SCM,FALSE,nystatin 100000 u/gm powder topical,193-6867-NYSTATIN 100000 U/GM POWDER TOPICAL,3000264517,2
2153894,nystatin,nystatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/24/12 21:50,SCM,FALSE,Nystatin 100000 u/ml suspension oral,193--NYSTATIN 100000 U/ML SUSPENSION ORAL,15150695,11
2169250,nystatin,nystatin 100000 units/mL suspension,NA,NA,NA,100000 units/mL,suspension,10700,NA,NA,Active,3/3/17 20:36,SCM,FALSE,Nystatin 100000 u/ml suspension oral,193-4515-NYSTATIN 100000 U/ML SUSPENSION ORAL,15150695,235
4587019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/1/12 0:15,SCM,FALSE,NYSTATIN 100000 UNIT/ML MT SUSP,--NYSTATIN 100000 UNIT/ML MT SUSP,16402332,2
6640020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/27/12 0:15,SCM,FALSE,"Nystatin 100000 unit/ml mt susp, 1 teaspoonful 4 times daily","--NYSTATIN 100000 UNIT/ML MT SUSP, 1 TEASPOONFUL 4 TIMES DAILY",NA,2
9189020,nystatin,nystatin 100000 units/mL suspension,NA,NA,NA,100000 units/mL,suspension,10700,NA,NA,Active,3/3/17 16:12,SCM,FALSE,nystatin 100000 units/mL oral suspension,193-4515-NYSTATIN 100000 UNITS/ML ORAL SUSPENSION,15150695,733
3624067,nystatin,nystatin 100000 units/mL suspension,NA,NA,NA,100000 units/mL,suspension,10700,NA,NA,Active,8/15/13 0:15,SCM,FALSE,nystatin 100000 units/mL suspension,193-4515-NYSTATIN 100000 UNITS/ML SUSPENSION,15150695,359
4656112,nystatin,nystatin 1000000 units capsule,NA,NA,NA,1000000 units,capsule,10700,NA,NA,Active,8/4/12 0:15,SCM,FALSE,nystatin 1000000 units capsule,193-4514-NYSTATIN 1000000 UNITS CAPSULE,3000266689,2
11287288,nystatin,nystatin 1000000 units capsule,NA,NA,NA,1000000 units,capsule,10700,NA,NA,Active,1/5/17 15:26,SCM,FALSE,nystatin 1000000 units oral capsule,193-4514-NYSTATIN 1000000 UNITS ORAL CAPSULE,3000266689,3
2182934,nystatin,nystatin 150000000 units powder,NA,NA,NA,150000000 units,powder,10910,NA,NA,Active,10/28/11 0:15,SCM,FALSE,"nystatin 150,000,000 units compounding powder","193-210-NYSTATIN 150,000,000 UNITS COMPOUNDING POWDER",3000287922,4
2171247,nystatin,nystatin 200000 units lozenge,NA,NA,NA,200000 units,lozenge,10700,NA,NA,Active,6/24/10 0:15,SCM,FALSE,"nystatin 200,000 units oral lozenge","193-4516-NYSTATIN 200,000 UNITS ORAL LOZENGE",15263244,5
2163320,nystatin,nystatin 50000000 units powder,NA,NA,NA,50000000 units,powder,10910,NA,NA,Active,2/23/13 0:15,SCM,FALSE,"nystatin 50,000,000 units compounding powder","193-212-NYSTATIN 50,000,000 UNITS COMPOUNDING POWDER",3000287924,7
2234012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/22/11 10:50,SCM,FALSE,"nystatin 50,000,000 units compounding powder","--NYSTATIN 50,000,000 UNITS COMPOUNDING POWDER",3000287924,2
6498093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/2/13 0:15,SCM,FALSE,"nystatin 500,000 units","--NYSTATIN 500,000 UNITS",15099324,2
2188493,nystatin,nystatin 500000 units capsule,NA,NA,NA,500000 units,capsule,10700,NA,NA,Active,7/29/15 15:19,SCM,FALSE,"nystatin 500,000 units oral capsule","193-4517-NYSTATIN 500,000 UNITS ORAL CAPSULE",3000266691,12
2184498,nystatin,nystatin 500000 units tablet,NA,NA,NA,500000 units,tablet,10700,NA,NA,Active,9/8/16 21:24,SCM,FALSE,"nystatin 500,000 units oral tablet","193-4518-NYSTATIN 500,000 UNITS ORAL TABLET",3000266700,14
2176940,nystatin,nystatin 500000000 units powder,NA,NA,NA,500000000 units,powder,10910,NA,NA,Active,8/25/12 0:15,SCM,FALSE,"nystatin 500,000,000 units compounding powder","193-224-NYSTATIN 500,000,000 UNITS COMPOUNDING POWDER",16534021,13
2170027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/16/11 0:15,SCM,FALSE,"nystatin 500,000,000 units compounding powder","--NYSTATIN 500,000,000 UNITS COMPOUNDING POWDER",16534021,4
2183505,nystatin,nystatin 500000 units tablet,NA,NA,NA,500000 units,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,FALSE,Nystatin 500000 u tablet oral,193-4518-NYSTATIN 500000 U TABLET ORAL,3000266700,2
9768027,nystatin,nystatin 500000 units capsule,NA,NA,NA,500000 units,capsule,10700,NA,NA,Active,1/28/16 2:25,SCM,FALSE,nystatin 500000 units oral capsule,193-4517-NYSTATIN 500000 UNITS ORAL CAPSULE,3000266691,4
5743018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/17/13 0:15,SCM,FALSE,nystatin 5ml,--NYSTATIN 5ML,3000254125,2
7878028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/12/13 0:15,SCM,FALSE,Nystatin 5ml swish and swallow,--NYSTATIN 5ML SWISH AND SWALLOW,3000254125,2
2158889,nystatin,nystatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/24/12 21:50,SCM,FALSE,nystatin capsule 1000000 u,193--NYSTATIN CAPSULE 1000000 U,3000266689,2
2168256,nystatin,nystatin 1000000 units capsule,NA,NA,NA,1000000 units,capsule,10700,NA,NA,Active,2/24/12 21:50,SCM,FALSE,nystatin capsule 1000000 units,193-4514-NYSTATIN CAPSULE 1000000 UNITS,3000266689,5
2176648,nystatin,nystatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/24/12 21:50,SCM,FALSE,nystatin capsule 500000 u,193--NYSTATIN CAPSULE 500000 U,3000266691,14
2187492,nystatin,nystatin 500000 units capsule,NA,NA,NA,500000 units,capsule,10700,NA,NA,Active,2/24/12 21:50,SCM,FALSE,nystatin capsule 500000 units,193-4517-NYSTATIN CAPSULE 500000 UNITS,3000266691,7
2206012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/9/15 17:41,SCM,FALSE,nystatin cream,#NAME?,NA,9
2182643,nystatin,nystatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/24/12 21:50,SCM,FALSE,nystatin lozenge 200000 u,193--NYSTATIN LOZENGE 200000 U,15470050,6
2167039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/2/16 12:14,SCM,FALSE,nystatin oral Liquid,#NAME?,NA,32
122419,NA,NA,NA,Medication,NA,NA,NA,NA,NA,NA,NA,3/11/14 15:14,SCM,FALSE,nystatin oral liquid -,9.00001E+15,15601041,11954
123207,NA,NA,NA,Medication,NA,NA,NA,NA,NA,NA,NA,6/2/15 12:51,SCM,FALSE,nystatin oral liquid (neo*) -,9.00001E+15,15601041,215
4209006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/5/14 0:15,SCM,FALSE,"nystatin oral liquid 100,000 units/1mL","--NYSTATIN ORAL LIQUID 100,000 UNITS/1ML",3000276237,2
7105011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/21/12 0:15,SCM,FALSE,nystatin oral liquid 5 ml swish and swallow every 6 hours,--NYSTATIN ORAL LIQUID 5 ML SWISH AND SWALLOW EVERY 6 HOURS,NA,2
7096014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/26/13 0:15,SCM,FALSE,nystatin oral liquid 5ml,--NYSTATIN ORAL LIQUID 5ML,16641012,3
4729013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/30/13 0:15,SCM,FALSE,nystatin oral liquid 5mL swish and spit,--NYSTATIN ORAL LIQUID 5ML SWISH AND SPIT,NA,2
5638033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/6/13 0:15,SCM,FALSE,Nystatin oral liquid 5mL swish and spit q6hours,--NYSTATIN ORAL LIQUID 5ML SWISH AND SPIT Q6HOURS,NA,6
3785011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/3/12 0:15,SCM,FALSE,nystatin oral liquid 5mL swish and spit q6hrs,--NYSTATIN ORAL LIQUID 5ML SWISH AND SPIT Q6HRS,NA,3
938006,NA,NA,NA,Medication,NA,NA,NA,NA,NA,NA,NA,3/11/14 15:14,SCM,FALSE,nystatin oral liquid.,9.00001E+15,15601041,12
121724,NA,NA,NA,Medication,NA,NA,NA,NA,NA,NA,NA,10/28/16 9:25,SCM,FALSE,nystatin oral tablet -,9.00001E+15,15454778,108
2169040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/24/17 9:47,SCM,FALSE,nystatin powder,#NAME?,16402333,39
2169041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/24/12 21:50,SCM,FALSE,nystatin powder to groin,#NAME?,NA,2
6914017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/12 0:15,SCM,FALSE,Nystatin Susp 100000 Unit/ML,--NYSTATIN SUSP 100000 UNIT/ML,15150695,2
2157888,nystatin,nystatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,10/13/14 10:51,SCM,FALSE,nystatin suspension 100000 u/ml,193--NYSTATIN SUSPENSION 100000 U/ML,16402332,1140
2189486,nystatin,nystatin 100000 units/mL suspension,NA,NA,NA,100000 units/mL,suspension,10700,NA,NA,Active,2/24/12 21:50,SCM,FALSE,nystatin suspension 100000 units/mL,193-4515-NYSTATIN SUSPENSION 100000 UNITS/ML,15150695,407
2145604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/30/10 0:15,SCM,FALSE,nystatin suspension 100000 units/mL,--NYSTATIN SUSPENSION 100000 UNITS/ML,3000276237,3
2856008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/23/13 13:30,SCM,FALSE,nystatin swish and spit,#NAME?,NA,3
2172036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/14 23:30,SCM,FALSE,nystatin swish and swallow,#NAME?,15262325,15
2799014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/10/12 11:01,SCM,FALSE,Nystatin swish and swallow 5 ml every 6 hours,--NYSTATIN SWISH AND SWALLOW 5 ML EVERY 6 HOURS,NA,2
2180642,nystatin,nystatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/24/12 21:50,SCM,FALSE,nystatin tablet 500000 u,193--NYSTATIN TABLET 500000 U,3000266700,8
2160078,nystatin topical,nystatin topical,NA,NA,NA,NA,NA,NA,NA,NA,Active,12/8/16 9:15,SCM,FALSE,nystatin topical,1408--NYSTATIN TOPICAL,15262326,62
2167042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/21/16 11:51,SCM,FALSE,nystatin topical,#NAME?,NA,37
122420,NA,NA,NA,Medication,NA,NA,NA,NA,NA,NA,NA,5/16/11 14:36,SCM,FALSE,nystatin topical -,9.00001E+15,15262326,11352
3081038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/12 0:15,SCM,FALSE,nystatin topical 1 application daily,--NYSTATIN TOPICAL 1 APPLICATION DAILY,NA,2
4372019,nystatin topical,nystatin topical 100000 units tablet,NA,NA,NA,100000 units,tablet,10695,NA,NA,Active,10/20/11 0:15,SCM,FALSE,"nystatin topical 100,000 units vaginal tablet","1408-7618-NYSTATIN TOPICAL 100,000 UNITS VAGINAL TABLET",3000264265,2
2189934,nystatin topical,nystatin topical 100000 units/g cream,NA,NA,NA,100000 units/g,cream,10699,NA,NA,Active,5/1/13 10:06,SCM,FALSE,"nystatin topical 100,000 units/g cream","1408-7323-NYSTATIN TOPICAL 100,000 UNITS/G CREAM",15150694,328
2170031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/2/11 0:15,SCM,FALSE,"nystatin topical 100,000 units/g cream","--NYSTATIN TOPICAL 100,000 UNITS/G CREAM",15150694,87
2190940,nystatin topical,nystatin topical 100000 units/g ointment,NA,NA,NA,100000 units/g,ointment,10699,NA,NA,Active,2/24/12 21:50,SCM,FALSE,"nystatin topical 100,000 units/g ointment","1408-7324-NYSTATIN TOPICAL 100,000 UNITS/G OINTMENT",15155824,115
2150593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/26/11 0:15,SCM,FALSE,"nystatin topical 100,000 units/g ointment","--NYSTATIN TOPICAL 100,000 UNITS/G OINTMENT",15155824,36
